b'Sad. This ship kicked butt in every war starting in WW2. Now they use it for wedding receptions. https://t.co/dZ7nPMr8Zh'
b'Philadelphia is gorgeous oh my god'
b'Learning about the american revolution today. https://t.co/5vdBBbeVJv'
b'HAPPY SUNDAY! Join @LaurenDawnFox29 (and Queen Diamond) on Good Day Weekend through 9 a.m.\n\nWATCH LIVE: https://t.co/RNyrnF1gH9 https://t.co/gqllBT3S8W'
b'\xf0\x9f\x96\xa4 https://t.co/sdlI6akz1f'
b'brownies for the night https://t.co/nGwIFPtOrW'
b'A pleasure being in #Philadelphia during a holiday weekend. Great #fireworks display at Spruce Street Harbor Park tonight #MemorialDayWeekend2019 #ThankYouForYourService https://t.co/3mdkpQ4ZOI'
"b'#WATCH: Full Spectrum Band- all active duty members of the @usairforce take center stage at Penn\xe2\x80\x99s Landing festival pier for Blue Cross RiverRink Summerfest for #MemorialDay weekend; Performance free to public, fireworks at 9:30p\n@CBSPhilly https://t.co/eslgsTeVLz'"
b'Figure out a plan and Stick to it until the end https://t.co/JmLTaKifL5'
b'https://t.co/E62SlaCAim'
b'It is a picture-perfect day along the @DelRiverWfront. \xf0\x9f\x98\x8e\xe2\x98\x80\xef\xb8\x8f\n\n#discoverPHL https://t.co/x2P3VQrnoe'
b'Three-day weekend vibes. \xf0\x9f\x98\x8e @SSHarborPark https://t.co/tzNtZ0KJqt'
b'Spent hours searching books and vinyls #oncloud9 https://t.co/SUvlboJXr1'
"b'Constitutional Convention opened, Philadelphia, today 1787. Today? A bit of song to celebrate, maybe?  \xe2\xac\x87\xef\xb8\x8f https://t.co/4k5oEOiwAA'"
b'@jasonsegel deff saw you at Wawa tonight.... laughin at me whipping my friend in the butt with a nerds rope \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 you disappeared before it clicked who ur were (I\xe2\x80\x99ll blame the alcohol.) Wish I could have shook ur hand I\xe2\x80\x99m a big fannn. Hope Philly is treating you well. https://t.co/YnDjwzC4cS'
b'Desde #PennsLanding me puse a recordar el puerto de #In\xc3\xadrida. https://t.co/k8Bat03plh'
b'dinner with the finest https://t.co/5X3WTVtR3f'
b'4th grade had the best day in Philadelphia! @Ps112Q @RMaimos @MsTursi112Q @Amare112Q #bringinghistorytolife #MakingMemories #hawkpride https://t.co/aXygUN3CIh'
b'Thank you @EugeneSonn and  @WHYYNews for hosting me for my #SeniorProject. It has been an amazing experience. I admire the hard work and dedication of the newsroom staff in covering the issues important to the #Philadelphia area. Tune into 90.9 FM! #PublicRadio https://t.co/0s6a4u3EVB'
b'Thanks @MFSdianaday for stopping by @whyy @WHYYNews for a @mfsfox #SeniorProject visit! https://t.co/1vChYbfgJl'
"b""Hadn't occurred to me where this quote came from. https://t.co/e7UuKyo9db"""
b'\xf0\x9f\xa6\x8b https://t.co/N9wfl1kcaG'
b'Not a bad view for break. Shoutout to The Framers. https://t.co/uSn1OjtfkR'
b'Love this place! 1 more walk through as we plan for our 20th Anniversary Reception \xf0\x9f\x8e\x8a\xe2\x98\x98\xef\xb8\x8f June 20th at @AmRevMuseum #IABCNturns20 https://t.co/5M5fcZFXl2'
"b'Hey, Sophie! Your beach ball is safe here in our Good Day Philadelphia studio! https://t.co/C29BV1KPpq'"
"b""Giving A Huge Birthday Shout Out To My Little Brother Who Finally Hit The Big 3-0!!!! Well To The 30's Club You Old Bitch lol Happy Birthday Man!!!"""
b'Enjoying life \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe https://t.co/NQg9GWiGzQ'
"b'Congrats to Asarum\xc2\xa0LandDesign, the 2019 winners of the Excellence in GSI Award for Project Innovation, for their work on the Kelly Green Project, transforming the @JohnBKellyES grounds into a vibrant community gathering space. #GSI https://t.co/5X6AF4obQc'"
"b'Our keynote speaker is DominiqueLueckenhoff, former Director of the EPA Region 3 Water Protection Division. She specializes in #corporatesustainability, #greenbusiness growth and so much more! #GSI https://t.co/h2jPUCxKAl'"
"b""FYI I am three feet away from Robert Durst's nephew what even is happening here.\n\n(Can't pick your relatives, I just feel weird I know so much about his uncle.) https://t.co/HzsypU8FPX"""
b'Congrats to all of this year\xe2\x80\x99s @sbnphila Excellence in GSI awards winners. Tonight we also honor @CouncilwomanBRB for her years of #sustainability advocacy. #GreenCityCleanWaters #GSI https://t.co/DlBgTxJsbK'
b'Mr. Silva hanging with Alexander Hamilton! https://t.co/RzDgcBGc8t'
b'Bird feeding Bird https://t.co/S3d1bqxZPC'
"b'Today, we celebrated the re-positioning of @INDEPENDENCENHP\xe2\x80\x99s World Heritage plaque outside to the public view. Congratulations to Independence Hall for 40 years of becoming a UNESCO World Heritage site, first becoming a site in 1979! #WorldHeritagePHL #40Years @UNESCO https://t.co/p60z2K56Tn'"
"b'For all those who attended today\xe2\x80\x99s World Heritage Day, they walked out with a nice prize: a copy of the first print of the U.S. Declaration of Independence. Very nice replica! #WHDay2019 #WorldHeritageDayPHL #WorldHeritagePHL #40Years @historicalpa @UNESCO @INDEPENDENCENHP https://t.co/nMfW3V7Ewp'"
b'Learning Fun with @Grade8SFABX on our Constitutional Walking Tour! https://t.co/NZSmeTvl0N'
"b'Today at @INDEPENDENCENHP, the Executive Director @ZTEELUCKSINGH gave the closing remarks at the end of the 2019 World Heritage Day. Philadelphia will always be remembered as the first ever registered World Heritage site. #WHDay2019 #WorldHeritageDay #GlobalPhiladelphia https://t.co/3Pee8wq94C'"
"b'Today, our executive @ZTEELUCKSINGH gave the closing remarks at the 2019 World Heritage Day! Thank you for your wonderful remarks today! #WorldHeritageDayPHL #WorldHeritage #GlobalPhilly @INDEPENDENCENHP https://t.co/VBSNXmC2Vw'"
b'The executive of @GlobalPhila @ZTEELUCKSINGH has taken the stage! #WHDay2019 #WorldHeritagePHL #WorldHeritageDay #40Years @historicalpa @UNESCO @GlobalPhila https://t.co/RcC8XkWghh'
b'Thank you for joining us at the 2019 World Heritage Day @SheilaShowPHL! Thank you for the nice remarks! #WHDay2019 #WorldHeritagePHL #40Years @INDEPENDENCENHP @historicalpa @UNESCO https://t.co/HCoUFnjd2B'
b'Thank you for joining us at the 2019 World Heritage Day at @INDEPENDENCENHP with us @CMMarkSquilla! It\xe2\x80\x99s an honor for you to be here! #WorldHeritagePHL #WorldHeritageDay #WHDay2019 @UNESCO @PhillyMayor @historicalpa @PhillylovesWHC https://t.co/WkawYxhnJ0'
"b'.@PhillyMayor @JimFKenney delivers remarks at the annual #Philadelphia World Heritage Day celebration, honoring the 40th anniversary of #IndependenceHall\xe2\x80\x99s @UNESCO designation. @INDEPENDENCENHP @WHYYNews https://t.co/xqm3kuDP4A'"
b'Celebrating #WorldHeritagePHL \xf0\x9f\x92\x8e\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5@visitphilly @PhillyMayor @SheilaShowPHL @GlobalPhila https://t.co/LJXYehMib6'
b'@PhillyMayor makes his beginning remarks! #WorldHeritageDayPHL #WorldHeritageDay #WHDay2019 @INDEPENDENCENHP @GlobalPhila @UNESCO https://t.co/len4XYhbj0'
b'Everyone\xe2\x80\x99s here at @INDEPENDENCENHP for the 2019 World Heritage Day!! #WorldHeritageDay #40Years #WHDay2019 @PhillyMayor @ZTEELUCKSINGH @UNESCO https://t.co/xN7Dv5Hg4X'
b'@PhillyMayor has arrived at @INDEPENDENCENHP for the 2019 World Heritage Day! #WorldHeritagePHL #WorldHeritage #WorldHeritageDay @GlobalPhila @PreservationPHL @UNESCO @GlobalPhila https://t.co/6T04hoiyfQ'
b'Here is the lineup for today\xe2\x80\x99s World Heritage Day at @INDEPENDENCENHP! What an interesting lineup! #WorldHeritagePHL #WorldHeritageDay #WorldHeritage #WHDay2019 #40Years @PreservationPHL @UNESCO @historicalpa @PhillyMayor https://t.co/sx9LQlNWzw'
b'The sign has landed!! The 2019 World Heritage Day at @INDEPENDENCENHP is underway! #WHDay2019 #40Years #WorldHeritage #WorldHeritageDay @PreservationPHL @UNESCO @historicalpa https://t.co/kb2vFixEcS'
b'Loving my regular commute. Cheaper than riding my motorcycle you work!\n#commute #Metro https://t.co/uOPMfBK5tc'
"b""I've been waiting for that steak and those Brussel Sprouts https://t.co/MzGrcR330K"""
b'@joefrantzrules @Brandon_Novak Kisses! https://t.co/m3oS7TCXWO'
b'@Brandon_Novak @paigeditullio I know u have control https://t.co/msO36RqtKD'
b'@joefrantzrules @Brandon_Novak @FuppingCompany @zakwparker @BanyanTreatment We all live our life https://t.co/07pAX8x737'
b'Learning to support organizations as they move from measuring activities to managing results #investinresults @nff_news @philadelphiafed @sffed #philanthropy @philanthropyPHL https://t.co/tiAkQ2r2PW'
b'@_SueDaugherty &amp; @SecTedDallas of @MANNANourishes &amp; Bill George of @HPPlans on how a serendipitous conversation led to medically tailored meals supporting health outcomes.  #InvestInResults #catalystfund https://t.co/ujQczVOxRa'
b'\xe2\x80\x9cFood is medicine\xe2\x80\x9d says @_SueDaugherty head of MANNA.  One of many great insights from @IJGalloway panel on how to create medical cost savings by serving upstream needs of vulnerable people. And how to PAY for it #InvestInResults #MTVH @RWJF @nff_news @BHPNetwork @PhilFedComDev https://t.co/13yysqikh0'
b'And I should add that the event went from sold-out to full house. Maybe because @AshleyAPutnam is presenting on Investing in #EconomicMobility. https://t.co/cHCvZZNc3J'
"b'Excited to be at #investinresults conference in #Philadelphia to focus on addressing fragmentation in health and social welfare and in financing (government, nonprofit) https://t.co/IDWnJ5NKGt'"
"b'Why we travel: the Liberty Bell example.\n\n\xe2\x80\x9cIt is difficult to understand how men who spoke so passionately of liberty &amp; freedom were unable to see the contradiction, the injustice &amp; the immorality of their actions.\xe2\x80\x9d \n\nThank you city of Philadelphia &amp; NPS: https://t.co/HtEjVz37en https://t.co/F1YZtQ8eqh'"
b'@CrozerKeystone department of surgery at Metropolitan Philadelphia Chapter of American College of Surgeons annual meeting with the keynote speaker Dr. Bass https://t.co/AeCcEfJCNE'
"b'Spokesperson for @PhillyMayor says he will speak at 930pm after @AP calls democratic primary race for Kenney, the incumbent https://t.co/4gACHXfRQ6'"
b'Two Philly legends on @KYWNewsradio as we await the election results... @ianthebush and @larrykane are live... listen in here: https://t.co/iJmelRWOk0 https://t.co/6iiRZO1NxN'
b'What a great opportunity to learn about @bebashi \xe2\x80\x98s mission from these wonderful people at @Think_IBA ConnX tonight https://t.co/e8Bvwj0nwJ'
b'Settling ambiance &amp; scrumptious meals! I\xe2\x80\x99ll be back to see more horrifying pictures as well. https://t.co/B2qf8sGWDo'
b'I just went down underground to get on the El and walked right into a pole - because i\xe2\x80\x99m getting on at 5th St instead of 2nd St where i almost always get on \xf0\x9f\x98\x82 #GoVote https://t.co/Y4nrC1fhCD'
b'It\xe2\x80\x99s a Mary Poppins kind of afternoon \xe2\x9b\xa9 https://t.co/FaBdWMtrpe'
b'Beautiful spring day in @FranklinSqr apr\xc3\xa8s-voting!\n\xf0\x9f\x8e\xa0\xe2\x9b\xb2\xef\xb8\x8f #iVoted #VisitPhilly https://t.co/U2cN1QcLza'
b'We the People @celentano_rocco @FazioSally https://t.co/qZ0cj7ETsz'
"b'#Philly Be Like Ben &amp; #Vote, today! https://t.co/fau12DKDHE'"
b'.@JimFKenney draws quite the crowd when he heads to the polls. #PhillyVotes https://t.co/VndJmEUZez'
b'Why am I so into old brick buildings? I don\xe2\x80\x99t know but it\xe2\x80\x99s part of the reason why I love visiting Philly https://t.co/lZLvsWu3mU'
b'A little Tuesday morning axe throwing with the team... \xe2\x81\xa6@tracydavidson\xe2\x81\xa9 \xe2\x81\xa6@VaiSikahema\xe2\x81\xa9 \xe2\x81\xa6@BillHenleyUSA\xe2\x81\xa9 \xe2\x81\xa6@brittneyshipp\xe2\x81\xa9 \xe2\x81\xa6@LBustamanteNBC\xe2\x81\xa9 https://t.co/QNis4HzSEF'
b'https://t.co/5yeg3LHiWu'
b'C\xf0\x9f\xa7\xa1O\xe2\x9d\xa4\xef\xb8\x8fL\xf0\x9f\x92\x9bO\xf0\x9f\x92\x9aR\xf0\x9f\x92\x99S\n#chineselanternfestival \n@CBSPhilly https://t.co/k73RJJ9cNO'
b'What a great city! https://t.co/Fbf6l69Z9V'
"b'Headed out for the day, hide ur girl'"
b'My ppl dem \xe2\x9d\xa4\xef\xb8\x8f https://t.co/jKXcIwn92j'
b'Just in time for National EMS week: The new Fireman\xe2\x80\x99s Hall Museum display illustrating the history of emergency medical services in Philadelphia. #EMSWeek2019 https://t.co/R65zjKB4ri'
b'@WWEUniverse @BrockLesnar Oh #MITB #RAW the Beast @BrockLesnar is #MITB  contract winner...@WWERollins watch your back'
b'Thor is working at the courthouse today. Providing support and encouragement to a victim. https://t.co/LejOrQhaqH'
b'https://t.co/DMpPd5LD7Y'
b'The Philadelphia Chinese Lantern Festival https://t.co/KaR6GVZDOw'
b'golden hour \xe2\x98\x80\xef\xb8\x8f https://t.co/yWLwobzad4'
b'Liberty Bell with and Independence Hall https://t.co/BoTbiIYFPY'
b'@dakotaz \xf0\x9f\x8d\x95 but I\xe2\x80\x99m about to have a Philly cheesesteak pog'
b'https://t.co/ftv5XS81lH'
"b'Iont play tag, bitch i been it\xf0\x9f\x92\x9b https://t.co/Xu5lHrVUz1'"
b'HAPPY SUNDAY! Join @LaurenDawnFox29 for Good Day Weekend until 9 a.m.\n\nWATCH LIVE: https://t.co/HunNA9Cy1Z https://t.co/ifFvDDyNHj'
b'\xe2\x80\x9cProclaim Liberty throughout all the Land unto all the Inhabitants thereof\xe2\x80\x9d   Leviticus 25:10 #LibertyBell #Philadelphia https://t.co/5BVIy3vqpD'
b'...and then hire The Rev !! #MarriedbyTheRev #chineselanternfestival #letsgetmarried #easy2wed  #weddingofficiant #NJWedding #paofficiant https://t.co/DVtZXZooFw'
b'Explored Philly. Too bad we got here when basically everything was closing. Got to see Independence Hall and the Liberty Bell from the outside. Until next time. https://t.co/qhi9q4T4CX'
b'Enjoying this beautiful day in the city! https://t.co/85t0F3IJ5j'
"b""Commodore Barry Bridge over the Delaware River from Chester PA to Bridgeport NJ, with the Philadelphia Union's Talen Energy Stadium at the foot, on board Southwest Flight #2054 from PHL to ATL. May 14, 2019. #fromtheplane #Phillyfromtheair https://t.co/J6YiQZCoMT"""
b'https://t.co/TOVpqUvNa3'
b'@TheS_Squared @cherrystpier @DelRiverWfront @PhilaFleaMarket @harbor_lines The Vicar\xe2\x80\x99s just round the bend with my roast prawns and tuna mayonnaise! https://t.co/wTvJ1VRBPU'
b'@TheS_Squared I was thinking of this scene when i went on my birkenstocks rant yesterday #KarenWalker \xf0\x9f\x8d\xb8 https://t.co/PpvVq7xa2E'
b'Greetings from the Delaware! Currently enjoying the riparian entertainment at Cherry St Pier \xf0\x9f\x8d\x92 #VisitPhilly #PreSummer \xe2\x9a\x93\xef\xb8\x8f https://t.co/6X71pjR7Hu'
b'https://t.co/ksgB5jIgyL'
b'Morning walk in the Wiss with @megadeau @emeliz and the dawgs followed by vegan brunch (with a @LittleBellasMTB jersey at the next table) and then back garden hangout time. Pretty amazing morning in Philadelphia.'
b'Spoiled. @SSHarborPark @cherrystpier https://t.co/uF4bMAAxDV'
b'Two balzac blends to start the morning! Good vibes only. https://t.co/l3Vut0PInN'
b'Philly weather looks good today \xf0\x9f\x8c\xa4 https://t.co/ns0GEZBUvq'
b'HAPPY SATURDAY! Join @LaurenDawnFox29 for Good Day Weekend until 9 a.m.\n\nWATCH LIVE: https://t.co/HunNA9Cy1Z https://t.co/NoC75SU4rS'
